LGFi,FFi,FFo,PI,PO,Class
6,0,1,1,2,Normal
6,0,1,1,9,Normal
8,0,3,1,3,Normal
8,0,3,1,3,Normal
7,0,1,1,9,Normal
7,0,1,1,2,Normal
7,0,1,1,8,Normal
7,0,1,1,4,Normal
7,0,1,1,2,Normal
7,0,1,1,7,Normal
7,0,1,1,9,Normal
7,0,1,1,3,Normal
6,0,1,1,9,Normal
2,0,1,1,2,Normal
6,0,1,1,5,Normal
6,0,1,1,2,Normal
6,0,1,1,5,Normal
6,0,1,1,7,Normal
6,0,1,1,8,Normal
6,0,1,1,6,Normal
6,0,1,1,6,Normal
8,0,2,1,2,Normal
8,0,2,1,2,Normal
8,0,3,1,4,Normal
8,0,3,1,5,Normal
8,0,3,1,5,Normal
8,0,3,1,5,Normal
10,0,1,1,4,Normal
7,0,2,1,9,Normal
10,0,2,1,6,Normal
8,0,3,1,3,Normal
8,0,2,1,2,Normal
4,0,2,1,2,Normal
8,0,2,1,2,Normal
8,0,2,1,2,Normal
8,0,2,1,2,Normal
8,0,2,1,2,Normal
8,0,2,1,2,Normal
8,0,2,1,2,Normal
8,0,2,1,2,Normal
8,0,2,1,2,Normal
8,0,2,1,2,Normal
8,0,2,1,2,Normal
8,0,3,1,3,Normal
8,0,3,1,3,Normal
8,0,3,1,3,Normal
8,0,3,1,3,Normal
8,0,3,1,3,Normal
8,0,3,1,3,Normal
8,0,3,1,3,Normal
4,0,3,1,3,Normal
8,0,3,1,4,Normal
8,0,1,1,3,Normal
5,0,1,1,4,Normal
8,0,1,1,2,Normal
5,0,1,1,3,Normal
8,0,1,1,2,Normal
5,0,1,1,3,Normal
4,0,1,1,2,Normal
5,0,1,1,3,Normal
8,0,1,1,2,Normal
8,0,1,1,3,Normal
8,0,1,1,4,Normal
8,0,1,1,4,Normal
6,0,1,1,7,Normal
6,0,1,1,5,Normal
6,0,1,1,7,Normal
6,0,1,1,8,Normal
3,0,1,1,5,Normal
7,0,1,1,8,Normal
7,0,1,1,7,Normal
7,0,1,1,10,Normal
7,0,1,1,9,Normal
7,0,1,1,10,Normal
3,0,1,1,7,Normal
7,0,1,1,9,Normal
6,0,2,1,6,Normal
7,0,2,1,5,Normal
6,0,2,1,7,Normal
6,0,2,1,7,Normal
8,0,0,1,2,Normal
8,0,0,1,2,Normal
8,0,0,1,2,Normal
8,0,0,1,1,Normal
10,0,2,1,7,Normal
10,0,2,1,5,Normal
8,0,3,1,7,Normal
8,0,3,1,8,Normal
8,0,3,1,4,Normal
8,0,3,1,7,Normal
8,0,2,1,3,Normal
5,0,1,1,2,Normal
8,1,4,2,5,Normal
5,1,4,2,5,Normal
8,1,4,2,5,Normal
2,4,2,5,5,Normal
5,0,2,1,3,Normal
8,1,4,2,5,Normal
5,1,4,2,5,Normal
8,1,4,2,5,Normal
8,1,4,2,9,Normal
5,1,4,2,9,Normal
8,1,4,2,9,Normal
5,0,2,1,4,Normal
4,3,3,4,4,Normal
2,3,4,4,6,Normal
5,0,2,1,3,Normal
2,3,4,4,5,Normal
5,0,2,1,3,Normal
5,0,1,1,3,Normal
1,4,5,5,7,Normal
5,0,1,1,3,Normal
5,0,1,1,4,Normal
5,0,2,1,4,Normal
4,3,3,4,4,Normal
5,0,2,1,3,Normal
4,3,3,4,4,Normal
5,0,2,1,3,Normal
2,2,1,3,2,Normal
2,2,1,3,10,Normal
2,2,1,3,10,Normal
5,0,2,1,4,Normal
5,0,2,1,4,Normal
2,2,1,3,2,Normal
2,2,1,3,11,Normal
2,2,1,3,4,Normal
2,4,3,5,5,Normal
2,4,3,5,4,Normal
10,3,3,4,7,Normal
9,3,3,4,8,Normal
9,3,3,4,4,Normal
9,3,3,4,7,Normal
10,2,2,3,10,Normal
10,2,2,3,9,Normal
10,2,2,3,3,Normal
8,2,2,3,9,Normal
8,2,2,3,7,Normal
8,2,2,3,10,Normal
8,0,3,1,6,Normal
19,1,3,2,6,Normal
8,0,2,1,6,Normal
19,1,3,2,6,Normal
8,0,3,1,6,Normal
19,1,3,2,6,Normal
19,1,3,2,4,Normal
8,0,2,1,4,Normal
8,0,0,1,4,Normal
17,1,2,2,4,Normal
3,2,2,2,3,Normal
3,2,2,2,5,Normal
14,1,2,2,4,Normal
21,1,6,2,7,Normal
8,0,0,1,3,Normal
21,1,6,2,7,Normal
8,0,0,1,4,Normal
18,1,6,2,7,Normal
8,0,0,1,2,Normal
21,1,6,2,7,Normal
8,0,0,1,2,Normal
21,1,6,2,7,Normal
8,0,0,1,6,Normal
18,1,6,2,7,Normal
8,0,0,1,2,Normal
18,1,6,2,7,Normal
8,0,0,1,6,Normal
18,1,6,2,7,Normal
8,0,0,1,4,Normal
8,0,2,1,3,Normal
8,0,0,1,1,Normal
5,1,2,2,3,Normal
21,1,3,2,6,Normal
18,1,3,2,7,Normal
21,1,3,2,4,Normal
18,1,3,2,11,Normal
6,0,0,1,1,Normal
6,0,0,1,1,Normal
8,0,1,1,2,Normal
16,1,1,2,2,Normal
8,0,1,1,4,Normal
16,1,1,2,4,Normal
8,0,1,1,5,Normal
14,1,1,2,5,Normal
0,3,1,1,2,Normal
1,4,0,2,1,Normal
4,1,0,2,2,Normal
4,1,0,2,3,Normal
4,1,0,2,1,Normal
4,1,0,2,1,Normal
4,1,0,2,2,Normal
4,1,1,2,2,Normal
4,1,1,2,2,Normal
4,1,0,2,1,Normal
4,1,0,2,1,Normal
4,1,2,2,5,Normal
4,1,1,2,4,Normal
4,1,0,2,2,Normal
4,1,1,2,4,Normal
4,1,2,2,5,Normal
4,1,1,2,2,Normal
4,1,0,2,2,Normal
4,1,0,2,2,Normal
4,1,2,2,4,Normal
4,1,1,2,3,Normal
4,1,0,2,3,Normal
4,1,1,2,2,Normal
4,1,2,2,5,Normal
4,1,1,2,2,Normal
4,1,0,2,3,Normal
4,1,0,2,2,Normal
4,1,2,2,3,Normal
4,1,1,2,3,Normal
4,1,0,2,4,Normal
4,1,1,2,2,Normal
4,1,2,2,4,Normal
4,1,1,2,2,Normal
4,1,2,2,5,Normal
4,1,1,2,2,Normal
4,1,0,2,3,Normal
4,1,1,2,4,Normal
4,1,2,2,3,Normal
4,1,1,2,3,Normal
4,1,0,2,2,Normal
4,1,0,2,1,Normal
4,1,1,2,2,Normal
4,1,0,2,2,Normal
4,1,1,2,3,Normal
4,1,3,2,8,Normal
4,1,0,2,1,Normal
4,2,2,3,4,Normal
4,2,3,3,5,Normal
6,2,2,3,3,Normal
6,2,2,3,4,Normal
6,2,2,3,3,Normal
6,2,2,3,4,Normal
6,2,2,3,3,Normal
6,2,2,3,4,Normal
6,2,2,3,5,Normal
6,2,2,3,3,Normal
4,2,1,3,4,Normal
4,2,1,3,3,Normal
4,1,1,2,2,Normal
4,1,1,2,3,Normal
4,1,1,2,4,Normal
4,1,1,2,2,Normal
4,1,1,2,3,Normal
4,1,1,2,2,Normal
4,1,2,2,5,Normal
4,1,1,2,2,Normal
4,1,2,2,5,Normal
4,1,1,2,2,Normal
4,1,2,2,5,Normal
4,1,1,2,3,Normal
4,1,1,2,3,Normal
4,1,2,2,5,Normal
4,1,1,2,2,Normal
4,1,1,2,2,Normal
1,2,1,3,5,Normal
4,1,1,2,3,Normal
4,1,1,2,2,Normal
4,1,1,2,3,Normal
4,1,1,2,3,Normal
1,2,1,3,3,Normal
4,1,1,2,4,Normal
4,1,1,2,2,Normal
4,1,1,2,4,Normal
4,1,1,2,5,Normal
4,1,2,2,4,Normal
4,1,1,2,2,Normal
4,1,1,2,3,Normal
4,1,1,2,4,Normal
4,1,1,2,4,Normal
1,2,1,3,3,Normal
4,1,1,2,3,Normal
4,1,1,2,3,Normal
4,1,1,2,2,Normal
4,1,1,2,4,Normal
1,4,2,5,3,Normal
1,4,1,5,3,Normal
1,4,1,5,4,Normal
1,3,1,4,5,Normal
1,3,1,4,4,Normal
1,3,1,4,4,Normal
1,3,1,4,4,Normal
1,3,1,4,4,Normal
1,3,1,4,3,Normal
1,3,1,4,2,Normal
1,3,1,4,2,Normal
1,3,1,4,2,Normal
1,3,1,4,2,Normal
1,3,1,4,2,Normal
1,3,1,4,2,Normal
1,3,1,4,2,Normal
1,3,1,4,2,Normal
4,1,1,2,2,Normal
1,2,2,3,3,Normal
1,2,2,3,3,Normal
1,2,2,3,3,Normal
1,2,2,3,3,Normal
1,2,2,3,4,Normal
1,2,2,3,5,Normal
1,2,2,3,5,Normal
1,3,2,4,4,Normal
1,3,3,4,4,Normal
1,2,3,3,5,Normal
4,1,3,2,6,Normal
4,1,3,2,4,Normal
4,1,3,2,4,Normal
4,1,4,2,6,Normal
1,5,1,6,2,Normal
1,5,1,6,2,Normal
1,5,1,6,2,Normal
1,7,3,5,4,Normal
1,7,3,5,4,Normal
1,7,1,5,2,Normal
1,7,3,5,4,Normal
1,6,3,4,4,Normal
1,6,3,4,4,Normal
1,6,3,4,5,Normal
1,6,3,4,6,Normal
1,6,3,4,7,Normal
1,6,3,4,9,Normal
1,6,3,4,4,Normal
1,6,3,4,7,Normal
1,6,3,4,6,Normal
1,6,3,4,4,Normal
1,6,3,4,7,Normal
1,6,3,4,4,Normal
1,6,3,4,6,Normal
1,6,3,4,5,Normal
1,6,3,4,4,Normal
1,6,4,4,5,Normal
1,6,1,4,3,Normal
1,6,3,4,5,Normal
1,8,3,6,4,Normal
1,8,1,6,2,Normal
1,8,1,6,4,Normal
1,8,3,6,4,Normal
1,7,2,5,5,Normal
1,7,2,5,3,Normal
1,5,2,3,4,Normal
1,5,4,3,5,Normal
1,5,4,3,6,Normal
1,5,4,3,5,Normal
1,5,4,3,5,Normal
1,5,4,3,5,Normal
1,5,4,3,7,Normal
1,5,4,3,5,Normal
1,5,4,3,5,Normal
1,4,5,2,6,Normal
1,4,5,2,6,Normal
1,4,5,2,6,Normal
1,4,3,2,5,Normal
1,6,3,4,4,Normal
0,3,4,1,6,Normal
8,0,0,1,2,Normal
7,0,0,1,4,Normal
6,0,0,1,3,Normal
2,0,0,1,4,Normal
8,0,0,1,1,Normal
8,0,0,1,1,Normal
8,0,0,1,2,Normal
8,0,0,1,3,Normal
8,0,0,1,4,Normal
8,0,0,1,5,Normal
8,0,0,1,6,Normal
8,0,0,1,1,Normal
7,0,0,1,5,Normal
8,0,0,1,6,Normal
8,0,0,1,8,Normal
8,0,0,1,6,Normal
4,0,0,1,4,Normal
8,0,0,1,1,Normal
8,0,0,1,3,Normal
8,0,0,1,4,Normal
8,0,0,1,5,Normal
8,0,0,1,6,Normal
8,0,0,1,7,Normal
8,0,0,1,8,Normal
4,0,0,1,1,Normal
8,0,0,1,3,Normal
8,0,0,1,4,Normal
8,0,0,1,5,Normal
8,0,0,1,6,Normal
8,0,0,1,6,Normal
8,0,0,1,6,Normal
8,0,0,1,1,Normal
1,0,0,1,4,Normal
8,0,0,1,9,Normal
8,0,0,1,4,Normal
8,0,0,1,4,Normal
8,0,0,1,2,Normal
8,0,0,1,4,Normal
8,0,0,1,6,Normal
8,0,0,1,8,Normal
8,0,0,1,8,Normal
8,0,0,1,8,Normal
8,0,0,1,4,Normal
8,0,0,1,5,Normal
8,0,0,1,6,Normal
8,0,0,1,6,Normal
8,0,0,1,4,Normal
8,0,0,1,5,Normal
8,0,0,1,1,Normal
8,0,0,1,5,Normal
8,0,0,1,5,Normal
8,0,0,1,3,Normal
8,0,0,1,5,Normal
8,0,0,1,6,Normal
8,0,0,1,2,Normal
8,0,0,1,4,Normal
8,0,0,1,6,Normal
8,0,0,1,7,Normal
8,0,0,1,1,Normal
8,0,0,1,1,Normal
8,0,0,1,2,Normal
8,0,0,1,3,Normal
8,0,0,1,4,Normal
8,0,0,1,5,Normal
8,0,0,1,1,Normal
10,0,0,1,3,Normal
8,0,0,1,4,Normal
8,0,0,1,4,Normal
8,0,0,1,6,Normal
8,0,0,1,7,Normal
8,0,0,1,3,Normal
8,0,0,1,4,Normal
8,0,0,1,2,Normal
8,0,0,1,4,Normal
8,0,0,1,3,Normal
8,0,0,1,4,Normal
8,0,0,1,4,Normal
8,0,0,1,4,Normal
8,0,0,1,2,Normal
8,0,0,1,3,Normal
8,0,0,1,3,Normal
5,0,0,1,3,Normal
1,0,0,1,2,Normal
8,0,0,1,1,Normal
8,0,0,1,3,Normal
9,0,0,1,4,Normal
9,0,0,1,5,Normal
7,0,0,1,6,Normal
8,0,0,1,4,Normal
2,0,0,1,1,Normal
6,0,0,1,3,Normal
6,0,0,1,4,Normal
1,0,0,1,5,Normal
10,1,200000,2,200000,Normal
6,0,0,1,3,Normal
13,1,0,2,4,Normal
10,0,0,1,2,Normal
15,1,0,2,3,Normal
8,0,0,1,4,Normal
10,1,0,2,5,Normal
10,0,0,1,3,Normal
13,1,0,2,4,Normal
8,0,0,1,2,Normal
8,1,0,2,3,Normal
8,0,0,1,4,Normal
11,1,0,2,5,Normal
8,0,0,1,3,Normal
10,0,0,1,2,Normal
15,1,0,2,3,Normal
8,0,0,1,4,Normal
11,1,0,2,5,Normal
10,0,0,1,3,Normal
14,1,0,2,4,Normal
10,0,0,1,2,Normal
15,1,0,2,3,Normal
8,0,0,1,1,Normal
11,1,0,2,2,Normal
13,1,0,2,1,Normal
4,0,0,1,5,Normal
10,1,0,2,6,Normal
10,0,0,1,4,Normal
14,1,0,2,5,Normal
10,0,0,1,4,Normal
15,1,0,2,5,Normal
10,0,0,1,5,Normal
14,1,0,2,6,Normal
8,0,0,1,4,Normal
14,1,0,2,5,Normal
10,0,0,1,5,Normal
15,1,0,2,6,Normal
8,0,0,1,4,Normal
8,0,0,1,5,Normal
11,1,0,2,6,Normal
10,1,0,2,5,Normal
9,0,0,1,3,Normal
10,1,0,2,4,Normal
8,0,0,1,2,Normal
8,1,0,2,3,Normal
8,0,0,1,1,Normal
9,1,0,2,2,Normal
15,1,0,2,1,Normal
4,0,0,1,1,Normal
11,1,0,2,2,Normal
17,1,0,2,1,Normal
8,0,0,1,2,Normal
8,0,0,1,2,Normal
10,1,0,2,3,Normal
8,0,0,1,1,Normal
8,1,0,2,2,Normal
7,0,0,1,4,Normal
9,1,0,2,5,Normal
8,0,0,1,4,Normal
11,1,0,2,5,Normal
8,0,0,1,3,Normal
8,0,0,1,1,Normal
7,0,0,1,3,Normal
6,1,0,2,4,Normal
8,0,0,1,2,Normal
10,1,0,2,3,Normal
8,0,0,1,1,Normal
8,1,0,2,2,Normal
12,1,0,2,1,Normal
6,0,0,1,2,Normal
15,1,0,2,3,Normal
8,0,0,1,1,Normal
10,1,0,2,2,Normal
17,1,0,2,1,Normal
9,0,0,1,4,Normal
13,1,0,2,5,Normal
8,0,0,1,3,Normal
7,1,0,2,4,Normal
10,0,0,1,4,Normal
15,1,0,2,5,Normal
10,0,0,1,3,Normal
15,1,0,2,4,Normal
8,0,0,1,3,Normal
12,1,0,2,4,Normal
8,0,0,1,2,Normal
8,0,0,1,3,Normal
8,1,0,2,4,Normal
10,0,0,1,2,Normal
15,1,0,2,3,Normal
7,0,0,1,1,Normal
7,2,0,3,2,Normal
15,1,0,2,1,Normal
6,0,0,1,2,Normal
15,1,0,2,3,Normal
8,0,0,1,1,Normal
9,1,0,2,2,Normal
8,0,0,1,4,Normal
10,1,0,2,5,Normal
10,0,0,1,3,Normal
16,1,0,2,4,Normal
8,0,0,1,5,Normal
9,1,0,2,4,Normal
8,0,0,1,4,Normal
8,1,0,2,5,Normal
8,0,0,1,4,Normal
10,1,0,2,4,Normal
10,0,0,1,3,Normal
15,1,0,2,4,Normal
7,0,0,1,3,Normal
6,1,0,2,4,Normal
8,0,0,1,3,Normal
14,1,0,2,4,Normal
10,0,0,1,2,Normal
13,1,0,2,3,Normal
10,0,0,1,1,Normal
15,1,0,2,2,Normal
15,1,0,2,1,Normal
6,0,0,1,4,Normal
15,1,0,2,5,Normal
8,0,0,1,3,Normal
12,1,0,2,4,Normal
10,0,0,1,2,Normal
15,1,0,2,3,Normal
8,0,0,1,1,Normal
8,1,0,2,2,Normal
8,0,0,1,4,Normal
11,1,0,2,5,Normal
8,0,0,1,3,Normal
10,1,0,2,4,Normal
8,0,0,1,2,Normal
8,1,0,2,3,Normal
8,0,0,1,1,Normal
8,1,0,2,2,Normal
10,0,0,1,2,Normal
15,1,0,2,3,Normal
10,0,0,1,1,Normal
14,1,0,2,2,Normal
14,1,0,2,1,Normal
5,1,0,2,1,Normal
10,1,0,2,1,Normal
8,0,0,1,4,Normal
11,1,0,2,5,Normal
8,0,0,1,5,Normal
10,1,0,2,6,Normal
10,0,0,1,4,Normal
15,1,0,2,5,Normal
6,0,0,1,5,Normal
6,1,0,2,4,Normal
10,0,0,1,4,Normal
14,1,0,2,5,Normal
10,0,0,1,5,Normal
14,1,0,2,6,Normal
10,0,0,1,4,Normal
14,1,0,2,5,Normal
8,0,0,1,3,Normal
13,1,0,2,4,Normal
7,0,0,1,2,Normal
10,1,0,2,3,Normal
7,0,0,1,1,Normal
8,1,0,2,2,Normal
11,1,0,2,1,Normal
2,0,0,1,2,Normal
6,1,0,2,3,Normal
10,0,0,1,1,Normal
14,1,0,2,2,Normal
10,0,0,1,3,Normal
15,1,0,2,4,Normal
9,0,0,1,2,Normal
14,1,0,2,3,Normal
8,0,0,1,3,Normal
8,1,0,2,4,Normal
10,0,0,1,2,Normal
15,1,0,2,3,Normal
10,0,0,1,3,Normal
15,1,0,2,4,Normal
6,0,0,1,2,Normal
6,1,0,2,3,Normal
10,0,0,1,1,Normal
15,1,0,2,2,Normal
10,1,0,2,1,Normal
6,0,0,1,2,Normal
13,1,0,2,3,Normal
7,0,0,1,3,Normal
7,1,0,2,4,Normal
10,0,0,1,2,Normal
15,1,0,2,3,Normal
8,0,0,1,1,Normal
10,1,0,2,2,Normal
8,0,0,1,4,Normal
12,1,0,2,5,Normal
10,0,0,1,3,Normal
15,1,0,2,4,Normal
6,0,0,1,2,Normal
7,1,0,2,3,Normal
8,0,0,1,1,Normal
7,1,0,2,2,Normal
8,0,0,1,1,Normal
11,1,0,2,2,Normal
7,0,0,1,1,Normal
8,1,0,2,1,Normal
3,0,0,1,3,Normal
10,1,0,2,4,Normal
7,0,0,1,2,Normal
7,2,0,3,3,Normal
8,0,0,1,2,Normal
7,1,0,2,3,Normal
6,0,0,1,2,Normal
6,1,0,2,3,Normal
8,0,0,1,1,Normal
13,1,0,2,2,Normal
10,0,0,1,2,Normal
18,1,0,2,1,Normal
9,0,0,1,4,Normal
14,1,0,2,5,Normal
10,0,0,1,5,Normal
15,1,0,2,6,Normal
8,0,0,1,4,Normal
11,1,0,2,5,Normal
8,0,0,1,3,Normal
9,1,0,2,4,Normal
8,0,0,1,2,Normal
17,1,0,2,3,Normal
10,0,0,1,1,Normal
15,1,0,2,2,Normal
8,0,1,1,2,Normal
8,1,0,2,1,Normal
6,0,0,1,3,Normal
17,1,0,2,4,Normal
8,0,0,1,2,Normal
8,1,0,2,3,Normal
8,0,0,1,2,Normal
8,1,0,2,3,Normal
8,0,0,1,1,Normal
11,1,0,2,2,Normal
5,1,0,2,1,Normal
9,0,0,1,3,Normal
14,1,0,2,4,Normal
10,0,0,1,3,Normal
14,1,0,2,4,Normal
10,0,0,1,1,Normal
14,1,0,2,2,Normal
9,0,0,1,1,Normal
14,1,0,2,2,Normal
12,1,0,2,1,Normal
3,0,0,1,2,Normal
10,1,0,2,3,Normal
10,0,0,1,5,Normal
14,1,0,2,6,Normal
10,0,0,1,4,Normal
15,1,0,2,5,Normal
10,0,0,1,3,Normal
14,1,0,2,4,Normal
7,0,0,1,2,Normal
7,1,0,2,3,Normal
6,0,0,1,3,Normal
6,1,0,2,4,Normal
10,0,0,1,2,Normal
13,1,0,2,3,Normal
10,0,0,1,1,Normal
15,1,0,2,2,Normal
8,0,0,1,1,Normal
10,1,0,2,2,Normal
17,1,0,2,1,Normal
8,0,0,1,1,Normal
11,1,0,2,1,Normal
4,0,0,1,5,Normal
10,1,0,2,6,Normal
10,0,0,1,6,Normal
15,1,0,2,5,Normal
8,0,0,1,5,Normal
10,0,0,1,5,Normal
14,1,0,2,6,Normal
8,0,0,1,4,Normal
10,1,0,2,5,Normal
9,0,0,1,3,Normal
13,1,0,2,4,Normal
10,0,0,1,2,Normal
16,1,0,2,3,Normal
10,0,0,1,1,Normal
13,1,0,2,2,Normal
10,0,0,1,1,Normal
15,1,0,2,2,Normal
8,0,0,1,1,Normal
11,1,0,2,2,Normal
12,1,0,2,1,Normal
4,0,0,1,1,Normal
8,0,0,1,1,Normal
16,1,0,2,1,Normal
8,0,0,1,2,Normal
7,1,0,2,3,Normal
10,0,0,1,1,Normal
15,1,0,2,2,Normal
9,0,0,1,2,Normal
13,1,0,2,3,Normal
8,0,0,1,5,Normal
8,1,0,2,5,Normal
10,0,0,1,4,Normal
15,1,0,2,5,Normal
8,0,0,1,3,Normal
10,1,0,2,4,Normal
8,0,0,1,2,Normal
11,1,0,2,3,Normal
7,0,0,1,2,Normal
9,1,0,2,3,Normal
8,0,0,1,1,Normal
8,1,0,2,2,Normal
10,1,0,2,1,Normal
4,0,0,1,2,Normal
8,1,0,2,3,Normal
8,0,0,1,3,Normal
12,1,0,2,3,Normal
9,0,0,1,2,Normal
13,1,0,2,3,Normal
8,0,0,1,1,Normal
10,1,0,2,2,Normal
3,2,0,3,1,Normal
10,1,0,2,4,Normal
8,0,0,1,4,Normal
10,1,0,2,5,Normal
8,0,0,1,4,Normal
10,1,0,2,5,Normal
7,0,0,1,3,Normal
10,1,0,2,4,Normal
8,0,0,1,2,Normal
13,1,0,2,3,Normal
10,0,0,1,1,Normal
15,1,0,2,2,Normal
11,1,0,2,1,Normal
4,0,0,1,2,Normal
8,1,0,2,3,Normal
7,0,0,1,4,Normal
6,2,0,3,2,Normal
8,0,0,1,3,Normal
14,1,0,2,4,Normal
8,0,0,1,3,Normal
11,1,0,2,3,Normal
8,0,0,1,2,Normal
8,1,0,2,3,Normal
10,0,0,1,1,Normal
15,1,0,2,2,Normal
6,0,0,1,4,Normal
4,3,0,4,5,Normal
9,0,0,1,3,Normal
17,1,0,2,4,Normal
7,0,0,1,3,Normal
10,1,0,2,4,Normal
8,0,0,1,2,Normal
8,1,0,2,3,Normal
10,0,0,1,1,Normal
15,1,0,2,2,Normal
7,2,0,3,1,Normal
6,0,0,1,4,Normal
15,1,0,2,5,Normal
6,2,0,3,4,Normal
8,0,0,1,4,Normal
10,1,0,2,5,Normal
10,0,0,1,3,Normal
13,1,0,2,4,Normal
8,0,0,1,2,Normal
8,1,0,2,3,Normal
10,0,0,1,1,Normal
15,1,0,2,2,Normal
9,1,0,2,1,Normal
8,0,0,1,4,Normal
10,0,0,1,4,Normal
13,1,0,2,5,Normal
8,0,0,1,3,Normal
10,1,0,2,4,Normal
8,0,0,1,2,Normal
11,1,0,2,3,Normal
8,0,0,1,1,Normal
11,1,0,2,2,Normal
11,1,0,2,1,Normal
6,0,0,1,3,Normal
14,1,0,2,4,Normal
7,0,0,1,2,Normal
10,1,0,2,3,Normal
9,0,0,1,4,Normal
17,1,0,2,5,Normal
6,0,0,1,5,Normal
7,1,0,2,5,Normal
8,0,0,1,5,Normal
8,1,0,2,5,Normal
10,0,0,1,4,Normal
13,1,0,2,5,Normal
6,0,0,1,4,Normal
6,1,0,2,5,Normal
10,0,0,1,4,Normal
18,1,0,2,5,Normal
8,0,0,1,3,Normal
9,1,0,2,4,Normal
8,0,0,1,2,Normal
8,1,0,2,3,Normal
7,0,0,1,1,Normal
8,2,0,3,2,Normal
10,0,0,1,1,Normal
12,1,0,2,2,Normal
10,1,0,2,1,Normal
6,0,0,1,3,Normal
13,1,0,2,4,Normal
8,0,0,1,2,Normal
10,0,0,1,2,Normal
15,1,0,2,3,Normal
8,0,0,1,2,Normal
9,1,0,2,3,Normal
8,0,0,1,2,Normal
9,1,0,2,3,Normal
8,0,0,1,1,Normal
11,1,0,2,2,Normal
8,0,0,1,4,Normal
11,1,0,2,5,Normal
9,0,0,1,3,Normal
15,1,0,2,4,Normal
10,0,0,1,2,Normal
14,1,0,2,3,Normal
7,0,0,1,1,Normal
7,2,0,3,2,Normal
9,1,0,2,1,Normal
10,1,0,2,1,Normal
6,0,0,1,4,Normal
12,1,0,2,3,Normal
7,0,0,1,4,Normal
10,1,0,2,5,Normal
10,0,0,1,3,Normal
13,1,0,2,4,Normal
8,0,0,1,2,Normal
8,1,0,2,3,Normal
8,0,0,1,4,Normal
11,1,0,2,5,Normal
8,0,0,1,3,Normal
8,1,0,2,4,Normal
8,0,0,1,2,Normal
8,1,0,2,3,Normal
8,0,0,1,1,Normal
9,1,0,2,2,Normal
10,0,0,1,3,Normal
14,1,0,2,4,Normal
8,0,0,1,2,Normal
8,0,0,1,1,Normal
10,1,0,2,2,Normal
5,2,0,3,1,Normal
6,0,0,1,4,Normal
16,1,0,2,3,Normal
10,0,0,1,5,Normal
15,1,0,2,4,Normal
9,0,0,1,5,Normal
17,1,0,2,6,Normal
7,0,0,1,4,Normal
9,1,0,2,5,Normal
8,0,0,1,5,Normal
8,1,0,2,4,Normal
8,0,0,1,4,Normal
10,0,0,1,3,Normal
15,1,0,2,4,Normal
8,0,0,1,3,Normal
11,1,0,2,4,Normal
10,0,0,1,3,Normal
15,1,0,2,4,Normal
8,0,0,1,2,Normal
8,1,0,2,3,Normal
8,0,0,1,2,Normal
8,0,0,1,1,Normal
11,1,0,2,2,Normal
13,1,0,2,1,Normal
6,0,0,1,3,Normal
15,1,0,2,4,Normal
8,0,0,1,4,Normal
8,0,0,1,3,Normal
11,1,0,2,4,Normal
8,0,0,1,2,Normal
10,1,0,2,3,Normal
10,0,0,1,3,Normal
15,1,0,2,2,Normal
10,0,0,1,2,Normal
14,1,0,2,3,Normal
5,0,0,1,1,Normal
8,0,0,1,4,Normal
10,1,0,2,5,Normal
10,0,0,1,3,Normal
14,1,0,2,4,Normal
10,0,0,1,2,Normal
14,1,0,2,3,Normal
9,0,0,1,1,Normal
17,1,0,2,2,Normal
13,1,0,2,1,Normal
6,0,0,1,3,Normal
14,1,0,2,4,Normal
8,0,0,1,2,Normal
10,1,0,2,3,Normal
10,0,0,1,1,Normal
14,1,0,2,2,Normal
10,0,0,1,1,Normal
15,1,0,2,2,Normal
5,1,0,2,1,Normal
10,0,0,1,2,Normal
14,1,0,2,3,Normal
10,0,0,1,3,Normal
15,1,0,2,2,Normal
8,0,0,1,4,Normal
10,0,0,1,3,Normal
15,1,0,2,4,Normal
9,0,0,1,2,Normal
17,1,0,2,3,Normal
7,0,0,1,1,Normal
10,1,0,2,2,Normal
15,1,0,2,1,Normal
4,0,0,1,1,Normal
10,0,0,1,3,Normal
15,1,0,2,4,Normal
6,0,0,1,3,Normal
6,1,0,2,3,Normal
9,0,0,1,2,Normal
17,1,0,2,3,Normal
10,0,0,1,1,Normal
14,1,0,2,2,Normal
10,0,0,1,2,Normal
15,1,0,2,3,Normal
10,0,0,1,2,Normal
14,1,0,2,3,Normal
15,1,0,2,2,Normal
10,1,0,2,1,Normal
14,1,0,2,1,Normal
4,0,0,1,3,Normal
11,1,0,2,4,Normal
9,0,0,1,3,Normal
14,1,0,2,3,Normal
7,0,0,1,2,Normal
6,1,0,2,3,Normal
10,0,0,1,3,Normal
15,1,0,2,4,Normal
10,0,0,1,2,Normal
17,1,0,2,3,Normal
7,0,0,1,1,Normal
6,1,0,2,2,Normal
12,1,0,2,1,Normal
8,0,0,1,4,Normal
8,1,0,2,5,Normal
7,0,0,1,3,Normal
7,1,0,2,4,Normal
9,0,0,1,3,Normal
9,1,0,2,4,Normal
7,0,0,1,2,Normal
7,2,0,3,3,Normal
8,0,0,1,1,Normal
8,1,0,2,2,Normal
4,0,0,1,1,Normal
11,1,0,2,2,Normal
8,0,0,1,2,Normal
9,1,0,2,1,Normal
8,0,0,1,2,Normal
9,1,0,2,3,Normal
